iter	R2	RMSE
2707	0.9931872343	28.29252983
2708	0.9931977376	28.27071207
2709	0.9932041574	28.25736829
2710	0.9932122325	28.24057497
2711	0.9932163856	28.23193424
2712	0.9932253697	28.21323308
2713	0.9932356834	28.19174894
2714	0.993242294	28.17796991
2715	0.9932559634	28.14945658
2716	0.9932663252	28.12782326
2717	0.993272548	28.11482341
2718	0.9932762051	28.10718062
2719	0.9932813852	28.09635156
2720	0.9932858797	28.08695214
2721	0.9932912017	28.07581836
2722	0.9933022578	28.05267439
2723	0.9933159577	28.02396952
2724	0.9933206496	28.01413202
2725	0.9933309075	27.99261202
2726	0.9933381491	27.97741022
2727	0.9933456848	27.96158211
2728	0.9933554118	27.94113802
2729	0.9933663127	27.91820902
2730	0.9933700055	27.91043724
2731	0.9933730532	27.90402157
2732	0.9933804259	27.8884951
2733	0.9933908849	27.86645439
2734	0.993399488	27.84831142
2735	0.9934049433	27.83680094
2736	0.9934128531	27.82010278
2737	0.9934162517	27.8129251
2738	0.993422262	27.80022691
2739	0.9934290679	27.78584092
2740	0.9934340582	27.77528797
2741	0.9934435244	27.75525886
2742	0.9934562319	27.72834867
2743	0.9934584727	27.72360067
2744	0.9934637114	27.71249752
2745	0.9934677522	27.70393012
2746	0.9934751353	27.68826928
2747	0.9934836368	27.67022539
2748	0.9934912503	27.65405623
2749	0.9935011663	27.63298282
2750	0.9935115152	27.61097233
2751	0.9935192726	27.59446222
2752	0.9935215544	27.58960387
2753	0.9935272608	27.57745027
2754	0.9935280349	27.57580113
2755	0.993536998	27.5566996
2756	0.9935448451	27.53996543
2757	0.9935489383	27.53123254
2758	0.9935544157	27.51954202
2759	0.9935615374	27.50433475
2760	0.993571907	27.48217697
2761	0.9935798425	27.46520835
2762	0.9935877662	27.44825446
2763	0.9935927827	27.43751539
2764	0.9936026433	27.41639438
2765	0.9936091298	27.4024917
2766	0.9936160759	27.38759595
2767	0.9936212081	27.37658503
2768	0.993623743	27.37114492
2769	0.9936283101	27.3613406
2770	0.9936356163	27.34564891
2771	0.993641814	27.33233087
2772	0.9936479481	27.31914314
2773	0.9936558565	27.30213157
2774	0.9936629455	27.28687342
2775	0.9936741413	27.26275866
2776	0.9936788197	27.25267554
2777	0.9936875688	27.23380879
2778	0.9936906446	27.22717314
2779	0.9936954587	27.21678388
2780	0.9937058412	27.19436379
2781	0.9937149307	27.17472082
2782	0.9937173357	27.16952106
2783	0.9937233107	27.15659852
2784	0.993735344	27.13055454
2785	0.9937358244	27.12951432
2786	0.9937469572	27.10539594
2787	0.9937541923	27.08971031
2788	0.9937603945	27.07625674
2789	0.9937681359	27.05945476
2790	0.9937684261	27.05882487
2791	0.9937788826	27.036113
2792	0.9937872918	27.0178344
2793	0.9937953965	27.00020571
2794	0.9938023199	26.98513748
2795	0.9938113933	26.96537698
2796	0.9938200379	26.94653715
2797	0.9938229955	26.94008826
2798	0.9938255709	26.93447157
2799	0.9938294528	26.92600338
2800	0.9938297869	26.92527432
2801	0.9938418268	26.89899194
2802	0.9938464615	26.88886796
2803	0.9938516854	26.8774521
2804	0.9938644458	26.84954641
2805	0.9938737386	26.82920576
2806	0.9938767769	26.82255201
2807	0.9938814921	26.81222272
2808	0.9938858135	26.80275265
2809	0.9938941057	26.7845712
2810	0.9939031638	26.76469626
2811	0.9939116857	26.74598449
2812	0.9939166338	26.7351138
2813	0.9939188761	26.73018616
2814	0.9939219774	26.72336922
2815	0.9939268137	26.71273511
2816	0.9939339612	26.69701145
2817	0.9939421373	26.67901355
2818	0.9939479259	26.66626409
2819	0.9939558588	26.64878151
2820	0.9939669153	26.62439621
2821	0.9939722089	26.61271322
2822	0.9939832522	26.5883239
2823	0.9939864604	26.58123424
2824	0.9939958886	26.56038877
2825	0.9939991166	26.55324782
2826	0.9940036404	26.54323728
2827	0.9940085685	26.53232791
2828	0.9940154703	26.51704155
2829	0.9940274212	26.4905516
2830	0.9940375023	26.46818547
2831	0.9940473408	26.4463393
2832	0.9940537147	26.43217657
2833	0.9940600536	26.41808417
2834	0.994070701	26.39439626
2835	0.9940760565	26.38247338
2836	0.9940779835	26.37818203
2837	0.9940868878	26.35834366
2838	0.994090867	26.34947334
2839	0.994095187	26.33983985
2840	0.9941022888	26.32399553
2841	0.994109647	26.30756884
2842	0.9941142523	26.29728279
2843	0.994122703	26.27839738
2844	0.9941301758	26.261686
2845	0.9941321641	26.25723779
2846	0.9941398376	26.24006354
2847	0.9941494137	26.21861537
2848	0.9941567419	26.20218984
2849	0.994158608	26.19800577
2850	0.9941642864	26.18526904
2851	0.9941682388	26.1764001
2852	0.9941739529	26.16357284
2853	0.9941819482	26.14561422
2854	0.9941865502	26.13527175
2855	0.9941962727	26.11340811
2856	0.9942013161	26.10205942
2857	0.9942016759	26.10124959
2858	0.9942068347	26.08963585
2859	0.9942124353	26.07702151
2860	0.9942210208	26.05767245
2861	0.9942238401	26.05131545
2862	0.9942299286	26.03758201
2863	0.9942342404	26.02785156
2864	0.9942485827	25.99545931
2865	0.9942629256	25.96302535
2866	0.9942685523	25.95029051
2867	0.9942796566	25.92513967
2868	0.9942892153	25.90347015
2869	0.9943011313	25.87643122
2870	0.9943047111	25.86830268
2871	0.9943095005	25.85742366
2872	0.9943179358	25.83825176
2873	0.9943209349	25.83143181
2874	0.9943249489	25.82230136
2875	0.9943303547	25.80999974
2876	0.9943349036	25.79964373
2877	0.9943444926	25.77779967
2878	0.9943508113	25.76339539
2879	0.9943579286	25.74716075
2880	0.9943640948	25.73308739
2881	0.9943643425	25.73252183
2882	0.994366348	25.72794288
2883	0.9943717626	25.71557613
2884	0.9943742805	25.70982332
2885	0.9943792045	25.69856938
2886	0.9943794971	25.69790053
2887	0.9943867809	25.68124382
2888	0.9943914615	25.67053432
2889	0.994400134	25.65067942
2890	0.9944109264	25.62594986
2891	0.9944204929	25.60400917
2892	0.9944300755	25.58201273
2893	0.9944358538	25.56873965
2894	0.9944393652	25.56067045
2895	0.9944450807	25.54753098
2896	0.9944515394	25.53267461
2897	0.9944570664	25.51995431
2898	0.9944633316	25.50552765
2899	0.9944720003	25.48555288
2900	0.9944774632	25.47295719
2901	0.994489419	25.44536895
2902	0.9944978417	25.42591536
2903	0.9945043257	25.41092935
2904	0.9945089654	25.40020068
2905	0.9945165408	25.38267352
2906	0.9945216223	25.3709097
2907	0.9945255425	25.36183077
2908	0.9945316672	25.34763963
2909	0.9945332076	25.34406927
2910	0.9945382999	25.33226257
2911	0.9945419809	25.32372457
2912	0.9945462768	25.31375675
2913	0.9945479004	25.30998842
2914	0.9945536148	25.2967211
2915	0.9945568072	25.28930609
2916	0.9945596486	25.2827048
2917	0.9945617512	25.27781854
2918	0.994568556	25.26199882
2919	0.9945711895	25.25587369
2920	0.9945738484	25.24968797
2921	0.9945803671	25.23451671
2922	0.9945862095	25.22091156
2923	0.9945937547	25.20333026
2924	0.9945972147	25.19526394
2925	0.9946052955	25.17641476
2926	0.9946135771	25.15708283
2927	0.9946170846	25.14889061
2928	0.9946255132	25.12919394
2929	0.9946333622	25.11083747
2930	0.9946335972	25.11028778
2931	0.9946385608	25.09867222
2932	0.9946442858	25.08526844
2933	0.994650253	25.07128985
2934	0.9946610221	25.04604264
2935	0.9946655413	25.03544044
2936	0.9946694739	25.02621053
2937	0.9946724532	25.01921578
2938	0.9946806379	24.99998998
2939	0.9946846866	24.99047397
2940	0.994689266	24.97970655
2941	0.9946961271	24.96356513
2942	0.9947002457	24.95387087
2943	0.9947102285	24.93035793
2944	0.9947213536	24.90412807
2945	0.994725063	24.89537616
2946	0.9947315969	24.87995293
2947	0.9947352081	24.8714246
2948	0.9947401092	24.85984515
2949	0.994740319	24.85934935
2950	0.994747725	24.84184141
2951	0.9947504586	24.83537605
2952	0.9947578091	24.81798229
2953	0.9947631431	24.80535275
2954	0.99476921	24.79098028
2955	0.9947783252	24.76937029
2956	0.9947863303	24.7503767
2957	0.9947932685	24.73390274
2958	0.994805043	24.70592028
2959	0.9948118042	24.68983768
2960	0.9948155686	24.68087887
2961	0.9948217659	24.66612324
2962	0.9948232759	24.66252666
2963	0.9948300989	24.64626849
2964	0.9948372069	24.62931966
2965	0.9948453614	24.60986127
2966	0.9948518611	24.59434054
2967	0.9948589541	24.57739208
2968	0.9948654437	24.56187495
2969	0.9948692057	24.55287524
2970	0.9948761996	24.53613523
2971	0.9948799569	24.52713735
2972	0.9948834592	24.51874734
2973	0.9948889601	24.50556332
2974	0.994892722	24.49654332
2975	0.9949004761	24.47794022
2976	0.9949123904	24.44932908
2977	0.9949166972	24.43897843
2978	0.9949221985	24.42575043
2979	0.9949257586	24.41718639
2980	0.9949294702	24.4082547
2981	0.9949363467	24.39169815
2982	0.994942397	24.3771215
2983	0.9949463233	24.36765752
2984	0.9949527729	24.35210349
2985	0.9949565039	24.34310095
2986	0.9949634458	24.32634216
2987	0.9949711015	24.30784675
2988	0.9949732927	24.30255056
2989	0.9949819714	24.28156195
2990	0.9949864173	24.27080303
2991	0.9949967565	24.2457642
2992	0.995001029	24.23540969
2993	0.995004643	24.22664759
2994	0.9950098124	24.21410903
2995	0.9950149203	24.20171325
2996	0.99501679	24.19717408
2997	0.9950169949	24.19667671
2998	0.9950239879	24.17969236
2999	0.9950242406	24.17907844
